snapped_at,price,market_cap,total_volume
2025-02-23 00:00:00 UTC,0.9999151933524627,0.0,45682.30215376159
2025-02-24 00:00:00 UTC,0.9998144657071552,0.0,45570.08610483516
2025-02-25 00:00:00 UTC,0.9993015878198359,31162340.507957026,42935.084759451376
2025-02-26 00:00:00 UTC,0.9991783864310291,31145905.768537432,43572.17783233306
2025-02-27 00:00:00 UTC,0.9987493101235326,31190520.005411763,46997.49950464675
2025-02-28 00:00:00 UTC,0.9994728617537663,31227797.602180023,42204.12919394092
2025-03-01 00:00:00 UTC,0.999668034238695,32424565.431848455,44298.900508213665
2025-03-02 00:00:00 UTC,1.0001371530174992,38642398.211333916,44375.46155332538
2025-03-03 00:00:00 UTC,1.0004716413303625,41467865.75892945,44422.62058574504
2025-03-04 00:00:00 UTC,0.9980501165662958,41448099.867754385,39226.128292371024
2025-03-05 00:00:00 UTC,0.9998580733370626,46016769.58794373,9051.61061267735
2025-03-06 00:00:00 UTC,1.0000946331930378,48033726.432181954,16649.675728610957
2025-03-07 00:00:00 UTC,1.000162970940981,49849781.46320088,61377.523812995525
2025-03-08 00:00:00 UTC,0.9997128073656348,51238496.8168078,36741.55202624721
2025-03-09 00:00:00 UTC,0.9998192015004836,54891076.22853232,28582.954210753465
2025-03-10 00:00:00 UTC,0.9996359064936916,54899307.611305684,25169.08313164721
2025-03-11 00:00:00 UTC,0.9995201935831302,59019966.616443455,28943.906160786148
2025-03-12 00:00:00 UTC,0.9998793102007146,61062526.32245274,26405.70300482509
2025-03-13 00:00:00 UTC,0.9996887417476588,61419062.344768986,28860.22575114762
2025-03-14 00:00:00 UTC,0.9994788926545453,64155499.824627794,25138.90574581991
2025-03-15 00:00:00 UTC,0.999807612559281,64425652.532510266,57888.66429858909
2025-03-16 00:00:00 UTC,0.9999161600538804,64669038.26727231,51637.4806183003
2025-03-17 00:00:00 UTC,1.0000060677472242,66716121.190489136,77353.69789277113
2025-03-18 00:00:00 UTC,1.0000767414662346,69492545.47879714,85649.61523336446
2025-03-19 00:00:00 UTC,1.000039940564585,71658158.4601465,82567.55554142357
2025-03-20 00:00:00 UTC,1.0000529217272527,73519459.59741242,280317.3220900375
2025-03-21 00:00:00 UTC,0.999779215104173,76303374.34356381,137111.3891253434
2025-03-22 00:00:00 UTC,0.9997800271256678,81427885.51634453,83356.44649291287
2025-03-23 00:00:00 UTC,1.0000112684142555,82082557.78617117,125770.85731803864
2025-03-24 00:00:00 UTC,1.000061872916027,82670121.69695476,83989.24515559037
2025-03-25 00:00:00 UTC,0.9998686833677146,85538268.94895089,139503.0710563669
2025-03-26 00:00:00 UTC,1.0001457154483149,95293965.78306134,272713.7354478869
2025-03-27 00:00:00 UTC,1.0002816345612513,104078221.26312847,89265.19431713579
2025-03-28 00:00:00 UTC,0.9999273615960398,109021673.27910796,210790.5493888601
2025-03-29 00:00:00 UTC,0.9996008516443183,109499805.47570108,471111.47824814933
2025-03-30 00:00:00 UTC,0.9998995459682731,111688139.02890027,88109.05928542644
2025-03-31 00:00:00 UTC,0.9999539805904293,112260123.40774511,1203091.4188797262
2025-04-01 00:00:00 UTC,0.999470664298846,116290855.84361127,156737.6794404566
2025-04-02 00:00:00 UTC,0.9996881000496463,117519759.14075667,302118.93858792103
2025-04-03 00:00:00 UTC,0.9992668745881437,117847927.27865534,334286.1470436517
2025-04-04 00:00:00 UTC,0.9999826178756435,119823465.1876623,2002519.0284356454
2025-04-05 00:00:00 UTC,0.9996719127053326,120766088.76706135,214343.35710672376
2025-04-06 00:00:00 UTC,1.000090278022544,121413400.7383542,97058.7495014905
2025-04-07 00:00:00 UTC,0.9993682320061866,122018208.4454881,873198.4915997412
2025-04-08 00:00:00 UTC,0.9995853414560437,123581820.20552385,442488.72162143595
2025-04-09 00:00:00 UTC,0.9994843810174138,126659709.22450392,344343.5973724691
2025-04-10 00:00:00 UTC,0.999563215494484,126449602.14229298,621356.8931771541
2025-04-11 00:00:00 UTC,0.9992960744260097,128317590.56222732,1251528.8337741625
2025-04-12 00:00:00 UTC,0.99949067986059,129645745.09721367,591676.5332144516
2025-04-13 00:00:00 UTC,0.9997124611844391,130271247.87648752,191993.28000770323
2025-04-14 00:00:00 UTC,0.9996633206755127,130446523.19378111,313924.913508949
2025-04-15 00:00:00 UTC,0.9996395854748304,130812336.11643855,549109.9096936976
2025-04-16 00:00:00 UTC,0.9984838671667005,131803332.09204416,307228.7320668747
2025-04-17 00:00:00 UTC,1.0003129024429256,125611117.87524194,215220.76275757808
2025-04-18 00:00:00 UTC,1.0000166867609215,125970899.47664137,866904.672818643
2025-04-19 00:00:00 UTC,0.999864779773364,127015630.45553207,1410369.432346251
2025-04-20 00:00:00 UTC,1.0001265434045192,127609867.37608187,372108.25899264275
2025-04-21 00:00:00 UTC,0.9996571946895835,128368751.88348462,541348.216804111
2025-04-22 00:00:00 UTC,0.9999014884767374,129987784.68556333,785110.0241527195
2025-04-23 00:00:00 UTC,1.0002573421788108,133323143.58057886,1021719.4435058943
2025-04-24 00:00:00 UTC,1.0003708365514457,136615106.190532,2096926.3823483118
2025-04-25 00:00:00 UTC,1.0004589340610262,142203866.2007613,7524484.443185758
2025-04-26 00:00:00 UTC,1.000754988744768,161232972.60124096,13593399.697757278
2025-04-27 00:00:00 UTC,1.0002662952737762,175084390.83871627,10136767.904183539
2025-04-28 00:00:00 UTC,1.0001315529334371,189534213.60585395,9365825.569857197
2025-04-29 00:00:00 UTC,1.0001307064107947,196378650.53519252,8078553.9965972295
2025-04-30 00:00:00 UTC,1.000136708037024,204465996.3797436,7650138.440527028
2025-05-01 00:00:00 UTC,1.004624762823199,212113645.14270458,11063614.02244762
2025-05-02 00:00:00 UTC,0.9997719837824798,213680047.93041378,4873627.611763457
2025-05-03 00:00:00 UTC,0.9963691496620644,218847758.51033825,3792129.8018014957
2025-05-04 00:00:00 UTC,1.0003070244563639,222938624.98090634,3139347.9199652025
2025-05-05 00:00:00 UTC,0.9933921717176006,223002057.96107563,2113963.724004004
2025-05-06 00:00:00 UTC,1.0054755763249725,229846905.83236316,5782528.302477523
2025-05-07 00:00:00 UTC,1.0140900520291278,237807734.62638527,10196651.8932831
2025-05-08 00:00:00 UTC,0.9995987823195916,246386289.66997367,16195099.643061325
2025-05-09 00:00:00 UTC,1.0215092011843616,247083228.8952245,3946505.0787643436
2025-05-10 00:00:00 UTC,0.9996787031905732,248067098.4012286,5810064.722987825
2025-05-11 00:00:00 UTC,1.0090631665481025,248760206.48995188,7386833.01022053
2025-05-12 00:00:00 UTC,1.003210191079509,249958183.19233936,15265242.336630628
2025-05-13 00:00:00 UTC,0.9933288117530732,247132149.0249406,5764472.127550633
2025-05-14 00:00:00 UTC,1.0461604710238042,260762093.22152233,1888599.6308194378
2025-05-15 00:00:00 UTC,0.993166540057678,248700221.0782102,1916039.091128993
2025-05-16 00:00:00 UTC,1.0003677881331077,373471970.2955466,6203334.075704687
2025-05-17 00:00:00 UTC,0.9922674546715012,370504729.8463091,8761914.052433603
2025-05-18 00:00:00 UTC,0.9979530296993769,373120142.812085,6493990.511267929
2025-05-19 00:00:00 UTC,0.9995939261443183,375302661.2003067,29282575.294209603
2025-05-20 00:00:00 UTC,0.9999667930381171,376035308.23178244,21367685.279586915
2025-05-21 00:00:00 UTC,0.9997709655348171,376107547.62311286,2705601.107437698
2025-05-22 00:00:00 UTC,0.9999267991929226,376438399.3014466,1226708.6762057936
2025-05-23 00:00:00 UTC,0.9995051663088178,379622709.0421489,2968299.0298219398
2025-05-24 00:00:00 UTC,0.999419506742966,379921110.909718,2603149.1248260196
2025-05-25 00:00:00 UTC,0.9999107743446628,380160352.9763405,619514.337218251
2025-05-26 00:00:00 UTC,0.9997999970177485,380317926.4881676,872393.9804192492
2025-05-27 00:00:00 UTC,1.000015153996013,384022990.6766782,3517066.5992514757
2025-05-28 00:00:00 UTC,0.9997712541158391,385761726.0072984,6017520.5342310425
2025-05-29 00:00:00 UTC,0.9995865602781983,385776440.0676814,1717417.0922050795
2025-05-30 00:00:00 UTC,0.9991602384203095,386211042.0721408,2990815.4261608017
2025-05-31 00:00:00 UTC,1.0000503428734528,447703794.49873483,3870631.1542983167
