snapped_at,price,market_cap,total_volume
2024-11-05 00:00:00 UTC,1.0002197320522965,10741268.244259095,542.6851291209103
2024-11-06 00:00:00 UTC,1.0002197320522965,10741268.244259095,542.6851291209103
2024-11-07 00:00:00 UTC,1.000848052636512,10759256.684569873,20.047697096426706
2024-11-08 00:00:00 UTC,1.0003159895190104,12045257.001305558,19.995315816568777
2024-11-09 00:00:00 UTC,1.0004008923949346,15054152.67686607,17.517019625835303
2024-11-10 00:00:00 UTC,0.9988617546461499,15042665.280825468,2436.191326609081
2024-11-11 00:00:00 UTC,1.0000818716883009,15049931.782348864,62.48290516214861
2024-11-12 00:00:00 UTC,0.9075612048388143,13706477.766443076,17324.774541009774
2024-11-13 00:00:00 UTC,1.0016224756089473,21083350.92698541,1097.803944916355
2024-11-14 00:00:00 UTC,0.9986977350685919,26131914.234718338,997.7979383702273
2024-11-15 00:00:00 UTC,1.0024461816592107,26432186.1690707,1081.197160779402
2024-11-16 00:00:00 UTC,1.000527669806838,26446792.183328055,5314.447664622545
2024-11-17 00:00:00 UTC,1.0000659253504727,26419284.106976163,224.01451726202455
2024-11-18 00:00:00 UTC,0.9998691975729732,26449217.673371233,78.0001860516547
2024-11-19 00:00:00 UTC,0.9996081244533391,26433782.49337688,653.2744873427841
2024-11-20 00:00:00 UTC,1.000216708909222,26441386.781170625,182.3993690041794
2024-11-21 00:00:00 UTC,0.9997946568148814,26431798.9882288,799.3672216757217
2024-11-22 00:00:00 UTC,1.0000552619526757,26447439.205784,241.04912010897274
2024-11-23 00:00:00 UTC,1.0005342987585024,26446133.999252282,415.3235883763921
2024-11-24 00:00:00 UTC,1.001065942938057,26462740.318458267,217.05664363183456
2024-11-25 00:00:00 UTC,0.9995947471149416,26420076.503946774,3284.3912488578317
2024-11-26 00:00:00 UTC,0.999384951077969,26426289.714216,167.16182402657117
2024-11-27 00:00:00 UTC,0.9993497174196458,27878498.400662,1587.1685403475085
2024-11-28 00:00:00 UTC,1.0004960855728218,29404735.10491667,143.80072209165203
2024-11-29 00:00:00 UTC,1.0001117133456585,29387157.379251752,44.9158171357242
2024-11-30 00:00:00 UTC,1.0000086421830112,29375859.41637891,73.93323893905969
2024-12-01 00:00:00 UTC,0.9996489352501564,29382123.07113739,168.78322534997451
2024-12-02 00:00:00 UTC,0.9997621058675624,29378026.06738084,770.9424536730194
2024-12-03 00:00:00 UTC,0.9996,29380457.379910145,4443.629356992
2024-12-04 00:00:00 UTC,0.9995058374587936,29372342.57238036,208.8223268094058
2024-12-05 00:00:00 UTC,0.9993243971991078,29253158.859330595,1754.637860320166
2024-12-06 00:00:00 UTC,0.9996619954053378,29270885.150342133,22046.700383562013
2024-12-07 00:00:00 UTC,1.0006157758856213,29267145.78044841,2219.7982870711194
2024-12-08 00:00:00 UTC,0.9999829146226026,29262626.885744125,281.08983739199124
2024-12-09 00:00:00 UTC,1.000456800081408,29296611.882407065,3913.185347208035
2024-12-10 00:00:00 UTC,1.0011533561093329,29276190.225170493,3914.8597957968577
2024-12-11 00:00:00 UTC,1.000308283954156,29278340.05413027,7348.73161795973
2024-12-12 00:00:00 UTC,0.9995991549628731,29245081.603875414,1101.5836045614817
2024-12-13 00:00:00 UTC,1.0005926279826431,29278668.534236316,1025.7866498218807
2024-12-14 00:00:00 UTC,0.9997396050279854,29275349.11457187,115.19129695281102
2024-12-15 00:00:00 UTC,1.0002256547737487,29289847.92043768,2053.173843955041
2024-12-16 00:00:00 UTC,1.0003246792660325,29294054.61329821,134.1876538079306
2024-12-17 00:00:00 UTC,1.0004297649056126,29305692.17884201,1576.0021580454265
