snapped_at,price,market_cap,total_volume
2018-06-07 00:00:00 UTC,4.7599365163078975,0.0,45779929.05633715
2018-06-08 00:00:00 UTC,4.706363380851842,0.0,43903151.53322292
2018-06-09 00:00:00 UTC,4.971429502472776,0.0,80184515.63194144
2018-06-10 00:00:00 UTC,5.1105700640115685,0.0,51007687.167329796
2018-06-11 00:00:00 UTC,4.226070982940137,0.0,80392852.5449308
2018-06-12 00:00:00 UTC,4.360904772621183,0.0,62431403.85028046
2018-06-13 00:00:00 UTC,4.078345292407368,0.0,56636660.035189696
2018-06-14 00:00:00 UTC,3.9889418904104237,0.0,51939367.913755804
2018-06-15 00:00:00 UTC,4.22302666537951,0.0,47481676.5246396
2018-06-16 00:00:00 UTC,3.981347511183379,0.0,32268267.364337
2018-06-17 00:00:00 UTC,4.018828696860473,0.0,18151977.74473688
2018-06-18 00:00:00 UTC,3.943790649011366,0.0,21538206.39525771
2018-06-19 00:00:00 UTC,4.01213957098882,0.0,21225627.099076275
2018-06-20 00:00:00 UTC,5.278380799372324,0.0,182420120.53015283
2018-06-21 00:00:00 UTC,4.932644976766066,1479793493.0298197,60444090.028120644
2018-06-22 00:00:00 UTC,4.6616780295987885,1398503408.8796365,46498428.421450265
2018-06-23 00:00:00 UTC,4.21874505538262,1265623516.614786,40371692.74993444
2018-06-24 00:00:00 UTC,3.9772643382708033,1193179301.481241,55031809.1036
2018-06-25 00:00:00 UTC,3.7736123669768467,1132083710.093054,64146616.07778005
2018-06-26 00:00:00 UTC,3.8701543745532914,1161046312.3659875,37285851.94725554
2018-06-27 00:00:00 UTC,3.702234718441831,1110670415.5325494,18636326.62155879
2018-06-28 00:00:00 UTC,3.8082790998781246,1142483729.9634373,26539028.372686893
2018-06-29 00:00:00 UTC,3.6513583354667287,1095407500.6400187,16792033.537436966
2018-06-30 00:00:00 UTC,3.7744671269592063,1132340138.0877619,21005831.369279765
2018-07-01 00:00:00 UTC,3.802225332778919,1140667599.8336756,23400476.321520425
2018-07-02 00:00:00 UTC,3.752672443269417,1125801732.9808252,19948278.07991677
2018-07-03 00:00:00 UTC,4.015157280167843,1204547184.0503528,671250102.1196141
2018-07-04 00:00:00 UTC,3.9013328830018135,1170399864.900544,130697043.2870935
2018-07-05 00:00:00 UTC,3.9184378718140356,1175531361.5442107,18098615.9870717
2018-07-06 00:00:00 UTC,3.877155203893214,1163146561.1679642,21928748.990928534
2018-07-07 00:00:00 UTC,3.830058082870575,1149017424.8611724,19434619.470332205
2018-07-08 00:00:00 UTC,3.8923713268063547,1167711398.0419064,48850469.0520991
2018-07-09 00:00:00 UTC,3.8777340904629005,1163320227.13887,24551167.79663396
2018-07-10 00:00:00 UTC,3.7261462744893805,1117843882.3468142,23421402.030246947
2018-07-11 00:00:00 UTC,3.492866675377713,1047860002.6133139,28666958.58152144
2018-07-12 00:00:00 UTC,3.6018045949225743,1080541378.4767723,55006298.91368646
2018-07-13 00:00:00 UTC,3.485402533358205,1045620760.0074614,24069865.518941987
2018-07-14 00:00:00 UTC,3.461828919413892,1038548675.8241675,19748927.154000204
2018-07-15 00:00:00 UTC,3.427415218197467,1028224565.4592402,13319292.354184462
2018-07-16 00:00:00 UTC,3.539856761680136,1061957028.5040408,23289097.91932759
2018-07-17 00:00:00 UTC,3.646274320276931,1093882296.0830793,29391387.06184693
2018-07-18 00:00:00 UTC,3.8078054266211416,1142341627.9863424,28126819.60460226
2018-07-19 00:00:00 UTC,3.7742675850729874,1132280275.5218961,41928446.05233448
2018-07-20 00:00:00 UTC,3.7310700167606132,1119321005.028184,30083462.84815203
2018-07-21 00:00:00 UTC,3.7085806909221586,1112574207.2766476,49448929.363825046
2018-07-22 00:00:00 UTC,3.712478586909639,1113743576.0728917,84858024.23869087
2018-07-23 00:00:00 UTC,3.6037737333207542,1081132119.9962263,28020684.970667675
2018-07-24 00:00:00 UTC,3.612222822227539,1083666846.6682618,35759101.44281077
2018-07-25 00:00:00 UTC,3.631687909762356,1089506372.928707,27207298.362676404
2018-07-26 00:00:00 UTC,3.6168529919768195,1085055897.593046,27200661.189585328
2018-07-27 00:00:00 UTC,3.6739392711278858,1102181781.3383658,12779977.783605395
2018-07-28 00:00:00 UTC,3.722815999194063,1116844799.7582188,52130803.74041316
2018-07-29 00:00:00 UTC,3.854345004962396,1156303501.488719,55501726.329559095
2018-07-30 00:00:00 UTC,3.8378838114815004,1151365143.4444501,49914895.03348257
2018-07-31 00:00:00 UTC,3.7918664108871947,1137559923.2661583,50472984.025615096
2018-08-01 00:00:00 UTC,3.701384127064362,1110415238.1193085,60912369.28080029
2018-08-02 00:00:00 UTC,3.333704020692792,1000111206.2078376,105835520.02498017
2018-08-03 00:00:00 UTC,3.0899553001606583,926986590.0481975,58475088.72298366
2018-08-04 00:00:00 UTC,3.2125661171219537,963769835.1365862,422818341.16882527
2018-08-05 00:00:00 UTC,3.2108726125124467,963261783.753734,66759679.7211377
2018-08-06 00:00:00 UTC,3.2347735311948185,970432059.3584456,70507125.99122253
2018-08-07 00:00:00 UTC,3.263462607415197,979038782.2245591,51579692.38401666
2018-08-08 00:00:00 UTC,3.0387085308571917,911612559.2571574,42886137.87571946
2018-08-09 00:00:00 UTC,2.56890858371985,770672575.115955,73361363.98095562
2018-08-10 00:00:00 UTC,2.5887715803766933,776631474.113008,50134217.520235814
2018-08-11 00:00:00 UTC,2.3287907689701375,698637230.6910414,71396527.44630058
2018-08-12 00:00:00 UTC,2.228269807524938,668480942.2574815,41375661.146287665
2018-08-13 00:00:00 UTC,2.231524826943667,669457448.0831001,28314483.348423455
2018-08-14 00:00:00 UTC,1.9905417830591559,597162534.9177468,39925380.416565605
2018-08-15 00:00:00 UTC,1.8812843377819077,564385301.3345723,44178144.05074449
2018-08-16 00:00:00 UTC,1.9620596753142703,588474836.327748,48450560.57652533
2018-08-17 00:00:00 UTC,1.948413470645314,584524041.1935942,31868123.024530046
2018-08-18 00:00:00 UTC,2.135285088516555,640585526.5549664,95845097.28123172
2018-08-19 00:00:00 UTC,1.9745423517665808,592362705.5299743,37086427.16474604
2018-08-20 00:00:00 UTC,2.0767824734413733,623034742.0324119,51689383.34653814
2018-08-21 00:00:00 UTC,1.797375214105049,539212564.2315147,39800047.24501726
2018-08-22 00:00:00 UTC,1.861354937042462,558406481.1127386,30353729.682754494
2018-08-23 00:00:00 UTC,1.7837100571452975,535113017.1435894,43763730.7786787
2018-08-24 00:00:00 UTC,1.8282430639710923,548472919.1913276,24579204.027970824
2018-08-25 00:00:00 UTC,1.8707292500250816,561218775.0075246,28314093.806738053
2018-08-26 00:00:00 UTC,1.8212605070661292,546378152.1198387,27986870.02795161
2018-08-27 00:00:00 UTC,1.79806619234372,539419857.703116,25908117.961370472
2018-08-28 00:00:00 UTC,1.8828998889859672,564869966.69579,35987995.639959276
2018-08-29 00:00:00 UTC,1.9167213077568428,575016392.327053,47584280.57412507
2018-08-30 00:00:00 UTC,1.8853394637288465,565601839.1186541,29065313.653668948
2018-08-31 00:00:00 UTC,1.8360565080704394,550816952.4211317,29707874.12060601
2018-09-01 00:00:00 UTC,1.8396843534048883,551905306.0214664,22870288.068346485
2018-09-02 00:00:00 UTC,1.8797093241316694,563912797.2395006,28887136.630870808
2018-09-03 00:00:00 UTC,1.8697766959953575,560933008.7986071,22847022.020535737
2018-09-04 00:00:00 UTC,1.836763367974842,551029010.3924526,17028269.031793837
2018-09-05 00:00:00 UTC,1.8325873402204824,549818741.0538886,18512532.61468029
2018-09-06 00:00:00 UTC,1.547183439344773,466334754.1748082,34341076.82702804
2018-09-07 00:00:00 UTC,1.497854073315351,447206517.3483471,25488006.54472741
2018-09-08 00:00:00 UTC,1.4441529470037655,433245884.1011298,17550253.502853654
2018-09-09 00:00:00 UTC,1.3501316921656006,405039507.6496803,15410971.914966734
2018-09-10 00:00:00 UTC,1.3325918638195235,399777559.1458572,16569287.1156021
2018-09-11 00:00:00 UTC,1.334721188146054,400416356.4438162,15556966.348758867
2018-09-12 00:00:00 UTC,1.2313140356315648,369394210.6894695,33035531.147716124
2018-09-13 00:00:00 UTC,1.208644245058728,362593273.5176184,30262238.385307953
2018-09-14 00:00:00 UTC,1.2405017894645496,372150536.839365,24222607.917006627
2018-09-15 00:00:00 UTC,1.2206634016621343,366271587.5520798,18979495.746369585
2018-09-16 00:00:00 UTC,1.3362806587354077,401082591.8679939,25364707.188755844
2018-09-17 00:00:00 UTC,1.3286778405458546,398603352.1637565,21716841.598516
2018-09-18 00:00:00 UTC,1.2280580869258553,368417426.0777565,23930363.35254993
2018-09-19 00:00:00 UTC,1.324081525798134,397236853.2565188,24741972.01700904
2018-09-20 00:00:00 UTC,1.3474934640385738,404248039.2115722,22761383.582308743
2018-09-21 00:00:00 UTC,1.4419742820903596,432592284.627108,25835276.397399794
2018-09-22 00:00:00 UTC,1.6364301506519634,490929045.1955889,53517006.588824436
2018-09-23 00:00:00 UTC,1.6377556260030226,491326687.8009069,35547720.25981234
2018-09-24 00:00:00 UTC,1.579786492121034,473935947.6363102,26616344.949908204
2018-09-25 00:00:00 UTC,1.525426982620881,456666537.6835731,26134373.963618718
2018-09-26 00:00:00 UTC,1.4405743337806751,432172300.1342025,35147263.77824533
2018-09-27 00:00:00 UTC,1.4409132778531373,432273983.3559411,22115624.444754828
2018-09-28 00:00:00 UTC,1.4976435145831155,449293054.3749348,19774491.033569403
2018-09-29 00:00:00 UTC,1.4951742578917893,448552277.3675367,26147913.511457857
2018-09-30 00:00:00 UTC,1.4973257578903532,449817013.521834,24287365.73480231
2018-10-01 00:00:00 UTC,1.5087808374687255,452634251.2406175,20550936.34927964
2018-10-02 00:00:00 UTC,1.4995360080193116,450177538.0663305,16320985.917988658
2018-10-03 00:00:00 UTC,1.4865805203258828,445974156.0977649,14335833.700664334
2018-10-04 00:00:00 UTC,1.473048733349914,442341455.1179133,16706155.483834404
2018-10-05 00:00:00 UTC,1.5003363724003231,450100911.7200969,15155846.148170099
2018-10-06 00:00:00 UTC,1.4942960607122433,448288818.2136729,14726840.998359844
2018-10-07 00:00:00 UTC,1.4715245206688792,441419767.9993209,14121608.89725866
2018-10-08 00:00:00 UTC,1.4630773411116418,438923202.3334926,15082667.75945995
2018-10-09 00:00:00 UTC,1.476886988194605,443115430.0321461,15403803.30136036
2018-10-10 00:00:00 UTC,1.4858671224906013,445760136.7471803,13954341.502977263
2018-10-11 00:00:00 UTC,1.4662594963010829,439913436.3198411,15317476.829527104
2018-10-12 00:00:00 UTC,1.2490222375554163,374706671.2666248,30787200.29119424
2018-10-13 00:00:00 UTC,1.2777606233316057,383328186.9994818,15470403.393671365
2018-10-14 00:00:00 UTC,1.2973520526437858,389205615.7931358,13224476.03287146
2018-10-15 00:00:00 UTC,1.2700576365175185,381017290.9552554,13358997.91676027
2018-10-16 00:00:00 UTC,1.3582209396340799,407466281.890224,33030220.319562156
2018-10-17 00:00:00 UTC,1.3498890163399373,405020100.5331267,13902284.009736145
2018-10-18 00:00:00 UTC,1.3531628131428777,405948843.9428634,12768328.371993117
2018-10-19 00:00:00 UTC,1.3221481577300942,396644447.3190282,12771463.90177359
