snapped_at,price,market_cap,total_volume
2025-04-11 00:00:00 UTC,1.0012304576836588,0.0,2532134.579985929
2025-04-12 00:00:00 UTC,1.0012304576836588,0.0,2532134.579985929
2025-04-13 00:00:00 UTC,1.0146003050996641,0.0,40350197.6248024
2025-04-14 00:00:00 UTC,1.0000562530378432,0.0,94092658.30120309
2025-04-15 00:00:00 UTC,0.9993048393063956,0.0,109228951.86382973
2025-04-16 00:00:00 UTC,0.9961841967700071,0.0,113802538.70670474
2025-04-17 00:00:00 UTC,0.9985330060575156,0.0,104831618.42413478
2025-04-18 00:00:00 UTC,1.0020415954022628,0.0,77632458.50723867
2025-04-19 00:00:00 UTC,1.001165546444416,0.0,41786883.43608234
2025-04-20 00:00:00 UTC,1.0023385333328112,0.0,11738533.727324925
2025-04-21 00:00:00 UTC,1.003031551859851,0.0,8173336.381259332
2025-04-22 00:00:00 UTC,0.9991064553620783,0.0,13603941.720634755
2025-04-23 00:00:00 UTC,0.9950449480674085,127657776.27192107,34205387.41744463
2025-04-24 00:00:00 UTC,1.0007495801785609,127962091.92964432,55307818.027660504
2025-04-25 00:00:00 UTC,1.0011878948917445,128123181.29319403,41031948.649147525
2025-04-26 00:00:00 UTC,1.0003557538613506,128016691.23609021,35034420.732139684
2025-04-27 00:00:00 UTC,0.9995912145313631,127924899.30647796,23374374.805015918
2025-04-28 00:00:00 UTC,0.9996002595535703,128026466.573221,23421798.422696725
2025-04-29 00:00:00 UTC,1.0003983581610159,727259247.2453964,26771440.51983532
2025-04-30 00:00:00 UTC,0.997983193119077,2124150963.816326,23586353.832259595
2025-05-01 00:00:00 UTC,0.9997526965800372,2127274524.0939653,28780920.58010332
2025-05-02 00:00:00 UTC,0.9990396848104499,2126437398.8837068,16317885.267321438
2025-05-03 00:00:00 UTC,1.0012248563085886,2128400465.278584,17685498.503411055
2025-05-04 00:00:00 UTC,1.000732426906705,2129538933.9878163,9159888.006512213
2025-05-05 00:00:00 UTC,1.0003956694986451,2128505698.1711216,17348056.174189694
2025-05-06 00:00:00 UTC,1.000912363433345,2129934479.4752004,25816544.039641485
2025-05-07 00:00:00 UTC,1.0008009063245502,2127821388.8163388,24595461.653795123
2025-05-08 00:00:00 UTC,0.9994646152439637,2126044373.2922332,28342795.28623838
2025-05-09 00:00:00 UTC,1.0006666412265486,2129746718.8346376,65760173.37477963
2025-05-10 00:00:00 UTC,1.002392821903076,2132318366.814342,54226714.6337307
2025-05-11 00:00:00 UTC,0.9999127160453006,2127796799.7471068,12377861.860648202
2025-05-12 00:00:00 UTC,1.0002892639997145,2128524674.8209326,24790292.70831195
2025-05-13 00:00:00 UTC,1.0036514128782124,2135411259.053522,50967372.3522601
2025-05-14 00:00:00 UTC,1.0017237753235468,2126292669.7228897,24323548.381172966
2025-05-15 00:00:00 UTC,1.00002448328674,2128051566.7117844,20411317.866715685
2025-05-16 00:00:00 UTC,1.0000316528347275,2128035752.6782136,19059225.584120195
2025-05-17 00:00:00 UTC,1.000252064885049,2128627453.8369236,11692884.056623675
2025-05-18 00:00:00 UTC,1.000500663493525,2127592546.2618608,5895597.3343284745
2025-05-19 00:00:00 UTC,0.9988273042977107,2126567383.2481756,13238120.231975166
2025-05-20 00:00:00 UTC,1.000269409251028,2128086959.721465,16597075.6983936
2025-05-21 00:00:00 UTC,0.9996471981778327,2131880936.4134693,12229701.711822068
2025-05-22 00:00:00 UTC,1.001062070341876,2137946220.730623,63751635.31255956
2025-05-23 00:00:00 UTC,1.0007518257508718,2150821998.6262207,179019808.85927325
2025-05-24 00:00:00 UTC,1.0006563844384853,2151987008.7902265,69167752.45676513
2025-05-25 00:00:00 UTC,1.0018571106389804,2154401353.684719,539818206.6218995
2025-05-26 00:00:00 UTC,0.9999793895184662,2151564130.5209827,317915046.27029353
2025-05-27 00:00:00 UTC,0.9991974089688528,2149945725.4137225,428646669.8149302
2025-05-28 00:00:00 UTC,1.0012950398896905,2154713160.143189,419556152.91532695
2025-05-29 00:00:00 UTC,1.0010133141058009,2153772156.745187,361224256.6789383
2025-05-30 00:00:00 UTC,0.999846368390409,2156594544.5181623,69664994.77226739
2025-05-31 00:00:00 UTC,0.9996800256397982,2174071353.752689,359342814.4094354
2025-06-01 00:00:00 UTC,0.9992113586478755,2174887897.3985243,298108603.7844773
2025-06-02 00:00:00 UTC,1.0006463391309468,2166014089.884384,315881168.4984792
2025-06-03 00:00:00 UTC,0.9981232964093966,2167537302.7116838,229211217.37515885
2025-06-04 00:00:00 UTC,1.0005961525486995,2181837804.0002756,215978756.53565362
2025-06-05 00:00:00 UTC,1.0004440938944625,2182867260.085879,196132560.41598085
2025-06-06 00:00:00 UTC,1.0002207566927692,2182462804.3461857,244795803.53252262
2025-06-07 00:00:00 UTC,0.9997586281479023,2180864890.291688,238855958.62420923
2025-06-08 00:00:00 UTC,0.9999646313013599,2182814003.982411,209136841.5397091
2025-06-09 00:00:00 UTC,0.9998428160552836,2181246519.901204,227445077.61344758
2025-06-10 00:00:00 UTC,1.0012328434958815,2185325728.384326,665407654.608438
2025-06-11 00:00:00 UTC,1.0005767272723711,2190556845.2689714,1020252318.9421806
2025-06-12 00:00:00 UTC,1.0004805627595172,2188355779.0049267,544812583.969451
2025-06-13 00:00:00 UTC,1.0002589188968845,2188479590.361677,403494939.7283805
2025-06-14 00:00:00 UTC,1.000981856950441,2191245157.422824,647713040.5386311
2025-06-15 00:00:00 UTC,0.9996587425251464,2188539088.943242,596040636.0009893
2025-06-16 00:00:00 UTC,1.001403255128772,2191848986.591259,692244471.0093594
2025-06-17 00:00:00 UTC,1.0027163934939753,2193187782.822266,451153537.25252706
2025-06-18 00:00:00 UTC,1.0008190613555137,2190448981.051623,531807793.6673256
2025-06-19 00:00:00 UTC,0.9995120702528585,2192886037.532187,602541045.0618529
2025-06-20 00:00:00 UTC,1.0005257433487507,2200062465.9145484,541993569.200501
2025-06-21 00:00:00 UTC,1.0006847726667083,2205605053.0986233,642622392.2054398
2025-06-22 00:00:00 UTC,0.9974538536388183,2209942305.1800065,576542307.5990517
2025-06-23 00:00:00 UTC,0.9998111972669443,2210108833.9159555,727444385.3714695
2025-06-24 00:00:00 UTC,0.9997061055822271,2207534370.4540706,948101732.6919737
2025-06-25 00:00:00 UTC,0.999823897457383,2198428092.5650716,573047155.9004513
2025-06-26 00:00:00 UTC,0.9996889158948621,2198392724.194085,705324815.2391088
2025-06-27 00:00:00 UTC,0.9998066091983142,2203816280.976005,575901238.7763683
2025-06-28 00:00:00 UTC,0.9999189897870406,2203840499.6770496,763880603.679319
2025-06-29 00:00:00 UTC,1.0007072303209568,2205259368.369349,979501585.3798987
